"row$Identification";"genotype";"latitude";"longitude"
"Resorption_2017_KevinS-6130";"Alm-0";"39,88";"-0,36"
"Resorption_2017_KevinS-6133";"Kn-0";"54,8939";"23,8924"
"Resorption_2017_KevinS-6134";"Kos-2";"62,02";"34,12"
"Resorption_2017_KevinS-6136";"Br-0";"49,2";"16,6166"
"Resorption_2017_KevinS-6166";"Cum-1";"38,07";"-6,66"
"Resorption_2017_KevinS-6183";"Petergof";"59";"29"
"Resorption_2017_KevinS-6198";"Sorbo";"38,35";"68,48"
"Resorption_2017_KevinS-6200";"Sorbo";"38,35";"68,48"
"Resorption_2017_KevinS-6203";"Cum-1";"38,07";"-6,66"
"Resorption_2017_KevinS-6212";"Bro1-6";"56,3";"16"
"Resorption_2017_KevinS-6214";"Petergof";"59";"29"
"Resorption_2017_KevinS-6234";"Knjas-1";"43,54";"22,29"
"Resorption_2017_KevinS-6253";"Petergof";"59";"29"
"Resorption_2017_KevinS-6275";"Pi-0";"47,04";"10,51"
"Resorption_2017_KevinS-6295";"Baa-1";"51,3333";"6,1"
"Resorption_2017_KevinS-6296";"Baa-1";"51,3333";"6,1"
"Resorption_2017_KevinS-6300";"Knjas-1";"43,54";"22,29"
"Resorption_2017_KevinS-6303";"Petergof";"59";"29"
"Resorption_2017_KevinS-6304";"Pi-0";"47,04";"10,51"
"Resorption_2017_KevinS-6318";"Ber-0";"42,52";"-0,56"
"Resorption_2017_KevinS-6334";"Kolyv-2";"51,31";"82,59"
"Resorption_2017_KevinS-6350";"Furni-1";"45,14";"25"
"Resorption_2017_KevinS-6372";"Noveg-2";"51,77";"80,85"
"Resorption_2017_KevinS-6375";"Kolyv-2";"51,31";"82,59"
"Resorption_2017_KevinS-6377";"Furni-1";"45,14";"25"
"Resorption_2017_KevinS-6408";"Com-1";"49,416";"2,823"
"Resorption_2017_KevinS-6420";"Kulturen-1";"55,705";"13,196"
"Resorption_2017_KevinS-6422";"TRa 01";"62,9169";"18,4728"
"Resorption_2017_KevinS-6425";"Com-1";"49,416";"2,823"
"Resorption_2017_KevinS-6431";"Kulturen-1";"55,705";"13,196"
"Resorption_2017_KevinS-6455";"Per-1";"58";"56,3167"
"Resorption_2017_KevinS-6476";"Stw-0";"52";"36"
"Resorption_2017_KevinS-6496";"Alst-1";"54,8";"-2,4333"
"Resorption_2017_KevinS-6515";"Nok-3";"52,24";"4,45"
"Resorption_2017_KevinS-6538";"Kas-2";"35";"77"
"Resorption_2017_KevinS-6540";"Per-1";"58";"56,3167"
"Resorption_2017_KevinS-6542";"Stw-0";"52";"36"
"Resorption_2017_KevinS-6544";"Alst-1";"54,8";"-2,4333"
"Resorption_2017_KevinS-6556";"San-2";"56,07";"13,74"
"Resorption_2017_KevinS-6572";"Ove-0";"53,3422";"8,42255"
"Resorption_2017_KevinS-6592";"Edi-0";"55,9494";"-3,16028"
"Resorption_2017_KevinS-6595";"Edi-0";"55,9494";"-3,16028"
"Resorption_2017_KevinS-6596";"San-2";"56,07";"13,74"
"Resorption_2017_KevinS-6598";"Ove-0";"53,3422";"8,42255"
"Resorption_2017_KevinS-6611";"Vim-0";"41,88";"-6,51"
"Resorption_2017_KevinS-6635";"Vinslov";"56,1";"13,9167"
"Resorption_2017_KevinS-6659";"Tor-1";"41,6";"-2,83"
"Resorption_2017_KevinS-6661";"Vim-0";"41,88";"-6,51"
"Resorption_2017_KevinS-6663";"Vinslov";"56,1";"13,9167"
"Resorption_2017_KevinS-6664";"Tor-1";"41,6";"-2,83"
"Resorption_2017_KevinS-6697";"Rue3.1-31";"48,56";"9,16"
"Resorption_2017_KevinS-6723";"ARR-17";"44,05";"3,69"
"Resorption_2017_KevinS-6736";"TRa 01";"62,9169";"18,4728"
"Resorption_2017_KevinS-6739";"TRa 01";"62,9169";"18,4728"
"Resorption_2017_KevinS-6741";"TaL 03";"62,6322";"17,69"
"Resorption_2017_KevinS-6743";"Rue3.1-31";"48,56";"9,16"
"Resorption_2017_KevinS-6744";"ARR-17";"44,05";"3,69"
"Resorption_2017_KevinS-6788";"Bran-1";"45,57";"25,42"
"Resorption_2017_KevinS-6809";"Tdc-0";"41,5";"-1,88"
"Resorption_2017_KevinS-6810";"Tdc-0";"41,5";"-1,88"
"Resorption_2017_KevinS-6815";"Bran-1";"45,57";"25,42"
"Resorption_2017_KevinS-6841";"Wei-0";"47,25";"8,26"
"Resorption_2017_KevinS-6842";"Sdv-3";"42,84";"-5,12"
"Resorption_2017_KevinS-6876";"Can-0";"29,2144";"-13,4811"
"Resorption_2017_KevinS-6897";"Kas-2";"35";"77"
"Resorption_2017_KevinS-6925";"Gua-1";"39,4";"-5,33"
"Resorption_2017_KevinS-6926";"Gua-1";"39,4";"-5,33"
"Resorption_2017_KevinS-6929";"Tor-1";"41,6";"-2,83"
"Resorption_2017_KevinS-6931";"Can-0";"29,2144";"-13,4811"
"Resorption_2017_KevinS-6955";"Bor-1";"49,4013";"16,2326"
"Resorption_2017_KevinS-6967";"Bil-7";"63,324";"18,484"
"Resorption_2017_KevinS-6982";"Alst-1";"54,8";"-2,4333"
"Resorption_2017_KevinS-7008";"Co-1";"40,12";"-8,25"
"Resorption_2017_KevinS-7011";"Co-1";"40,12";"-8,25"
"Resorption_2017_KevinS-7012";"Bor-1";"49,4013";"16,2326"
"Resorption_2017_KevinS-7015";"Bil-7";"63,324";"18,484"
"Resorption_2017_KevinS-7017";"Alst-1";"54,8";"-2,4333"
"Resorption_2017_KevinS-7029";"San-2";"56,07";"13,74"
"Resorption_2017_KevinS-7073";"Kulturen-1";"55,705";"13,196"
"Resorption_2017_KevinS-7075";"Kastel-1";"44,6419";"34,3814"
"Resorption_2017_KevinS-7077";"San-2";"56,07";"13,74"
"Resorption_2017_KevinS-7078";"Cvi-0";"15,1111";"-23,6167"
"Resorption_2017_KevinS-7081";"Kulturen-1";"55,705";"13,196"
"Resorption_2017_KevinS-7101";"Kn-0";"54,8939";"23,8924"
"Resorption_2017_KevinS-7111";"Hoy-0";"40,4";"-5"
"Resorption_2017_KevinS-7128";"Bivio-1";"39,13";"16,17"
"Resorption_2017_KevinS-7131";"Bivio-1";"39,13";"16,17"
"Resorption_2017_KevinS-7132";"Kn-0";"54,8939";"23,8924"
"Resorption_2017_KevinS-7160";"Kolyv-2";"51,31";"82,59"
"Resorption_2017_KevinS-7183";"Rue3.1-31";"48,56";"9,16"
"Resorption_2017_KevinS-7200";"TEDEN 02";"62,8836";"18,1842"
"Resorption_2017_KevinS-7224";"Cdm-0";"39,73";"-5,74"
"Resorption_2017_KevinS-7226";"Cdm-0";"39,73";"-5,74"
"Resorption_2017_KevinS-7228";"Ms-0";"55,7522";"37,6322"
"Resorption_2017_KevinS-7230";"Kolyv-2";"51,31";"82,59"
"Resorption_2017_KevinS-7233";"Rue3.1-31";"48,56";"9,16"
"Resorption_2017_KevinS-7235";"TEDEN 02";"62,8836";"18,1842"
"Resorption_2017_KevinS-7252";"Ulies-1";"45,95";"22,62"
"Resorption_2017_KevinS-7278";"Gel-1";"51,0167";"5,86667"
"Resorption_2017_KevinS-7309";"CYR";"47,4";"0,683333"
"Resorption_2017_KevinS-7321";"Knjas-1";"43,54";"22,29"
"Resorption_2017_KevinS-7322";"Ulies-1";"45,95";"22,62"
"Resorption_2017_KevinS-7325";"Gel-1";"51,0167";"5,86667"
"Resorption_2017_KevinS-7344";"Kar-1";"42,3";"74,3667"
"Resorption_2017_KevinS-7375";"Utrecht";"52,0918";"5,1145"
"Resorption_2017_KevinS-7397";"Kz-13";"49,5";"73,1"
"Resorption_2017_KevinS-7415";"Coc-1";"42,31";"3,19"
"Resorption_2017_KevinS-7417";"Coc-1";"42,31";"3,19"
"Resorption_2017_KevinS-7419";"Kar-1";"42,3";"74,3667"
"Resorption_2017_KevinS-7421";"Utrecht";"52,0918";"5,1145"
"Resorption_2017_KevinS-7422";"Kz-13";"49,5";"73,1"
"Resorption_2017_KevinS-7451";"Per-1";"58";"56,3167"
"Resorption_2017_KevinS-7475";"Faneronemi-3";"37,07";"22,04"
"Resorption_2017_KevinS-7495";"Mur-0";"41,67";"2"
"Resorption_2017_KevinS-7497";"T930";"55,9497";"13,5533"
"Resorption_2017_KevinS-7499";"Per-1";"58";"56,3167"
"Resorption_2017_KevinS-7514";"Puk-2";"56,1633";"14,6806"
"Resorption_2017_KevinS-7517";"Faneronemi-3";"37,07";"22,04"
"Resorption_2017_KevinS-7519";"Mur-0";"41,67";"2"
"Resorption_2017_KevinS-7543";"Chat-1";"48,0717";"1,33867"
"Resorption_2017_KevinS-7568";"UKID63";"54,1";"-1,5"
"Resorption_2017_KevinS-7583";"Tdc-0";"41,5";"-1,88"
"Resorption_2017_KevinS-7584";"Tdc-0";"41,5";"-1,88"
"Resorption_2017_KevinS-7586";"Chat-1";"48,0717";"1,33867"
"Resorption_2017_KevinS-7588";"Vdm-0";"42,04";"1,01"
"Resorption_2017_KevinS-7591";"UKID63";"54,1";"-1,5"
"Resorption_2017_KevinS-7614";"Ler-0";"47,984";"10,8719"
"Resorption_2017_KevinS-7644";"Ag-0";"45";"1,3"
"Resorption_2017_KevinS-7658";"Pal-0";"41,34";"0,99"
"Resorption_2017_KevinS-7660";"Ler-0";"47,984";"10,8719"
"Resorption_2017_KevinS-7663";"Ag-0";"45";"1,3"
"Resorption_2017_KevinS-7719";"Pig-1";"42,72";"-3,44"
"Resorption_2017_KevinS-7737";"Rou-0";"49,4424";"1,09849"
"Resorption_2017_KevinS-7739";"Rou-0";"49,4424";"1,09849"
"Resorption_2017_KevinS-7741";"TEDEN 02";"62,8836";"18,1842"
"Resorption_2017_KevinS-7743";"Se-0";"38,3333";"-3,53333"
"Resorption_2017_KevinS-7745";"Pig-1";"42,72";"-3,44"
"Resorption_2017_KevinS-7774";"Bch-1";"49,5166";"9,3166"
"Resorption_2017_KevinS-7795";"Kondara";"38,48";"68,49"
"Resorption_2017_KevinS-7810";"Bil-7";"63,324";"18,484"
"Resorption_2017_KevinS-7812";"Bil-7";"63,324";"18,484"
"Resorption_2017_KevinS-7815";"Don-0";"36,83";"-6,36"
"Resorption_2017_KevinS-7817";"Bch-1";"49,5166";"9,3166"
"Resorption_2017_KevinS-7836";"Erg2-6";"48,5";"8,8"
"Resorption_2017_KevinS-7854";"An-1";"51,2167";"4,4"
"Resorption_2017_KevinS-7890";"Utrecht";"52,0918";"5,1145"
"Resorption_2017_KevinS-7907";"Rou-0";"49,4424";"1,09849"
"Resorption_2017_KevinS-7908";"Rou-0";"49,4424";"1,09849"
"Resorption_2017_KevinS-7911";"Erg2-6";"48,5";"8,8"
"Resorption_2017_KevinS-7914";"TDr-9";"55,7708";"14,1342"
"Resorption_2017_KevinS-7917";"Utrecht";"52,0918";"5,1145"
"Resorption_2017_KevinS-7938";"Aa-0";"50.9167";"9.57073"
"Resorption_2017_KevinS-7959";"Gy-0";"49";"2"
"Resorption_2017_KevinS-7960";"Gy-0";"49";"2"
"Resorption_2017_KevinS-7962";"Aa-0";"50.9167";"9.57073"
"Resorption_2017_KevinS-7999";"Or-1";"56,4573";"16,1308"
"Resorption_2017_KevinS-8016";"Tsu-0";"34,43";"136,31"
"Resorption_2017_KevinS-8018";"Tsu-0";"34,43";"136,31"
"Resorption_2017_KevinS-8020";"Ara-1";"37,29";"71,3"
"Resorption_2017_KevinS-8023";"Or-1";"56,4573";"16,1308"
"Resorption_2017_KevinS-8046";"Ra-0";"46";"3,3"
"Resorption_2017_KevinS-8064";"Bor-4";"49,4013";"16,2326"
"Resorption_2017_KevinS-8091";"Ara-1";"37,29";"71,3"
"Resorption_2017_KevinS-8113";"Pla-0";"41,5";"2,25"
"Resorption_2017_KevinS-8130";"Gy-0";"49";"2"
"Resorption_2017_KevinS-8132";"Gy-0";"49";"2"
"Resorption_2017_KevinS-8134";"Bor-4";"49,4013";"16,2326"
"Resorption_2017_KevinS-8155";"Gu-0";"50,3";"8"
"Resorption_2017_KevinS-8179";"Shigu-1";"53,33";"49,48"
"Resorption_2017_KevinS-8201";"Kil-0";"56";"-4"
"Resorption_2017_KevinS-8216";"Hn-0";"51,3472";"8,28844"
"Resorption_2017_KevinS-8242";"Gu-0";"50,3";"8"
"Resorption_2017_KevinS-8244";"Gu-0";"50,3";"8"
"Resorption_2017_KevinS-8246";"Gu-0";"50,3";"8"
"Resorption_2017_KevinS-8249";"Shigu-1";"53,33";"49,48"
"Resorption_2017_KevinS-8250";"Hn-0";"51,3472";"8,28844"
"Resorption_2017_KevinS-8275";"Ak-1";"48,0683";"7,62551"
"Resorption_2017_KevinS-8294";"Bran-1";"45,57";"25,42"
"Resorption_2017_KevinS-8316";"MAR2-3";"47,35";"3,93333"
"Resorption_2017_KevinS-8341";"Ak-1";"48,0683";"7,62551"
"Resorption_2017_KevinS-8352";"Or-1";"56,4573";"16,1308"
"Resorption_2017_KevinS-8371";"UKID63";"54,1";"-1,5"
"Resorption_2017_KevinS-8396";"Mot-0";"38,19";"-6,24"
"Resorption_2017_KevinS-8399";"Mot-0";"38,19";"-6,24"
"Resorption_2017_KevinS-8426";"Wa-1";"52,3";"21"
"Resorption_2017_KevinS-8428";"Or-1";"56,4573";"16,1308"
"Resorption_2017_KevinS-8430";"Benk-1";"52";"5,675"
"Resorption_2017_KevinS-8432";"UKID63";"54,1";"-1,5"
"Resorption_2017_KevinS-8453";"Orast-1";"45,84";"23,16"
"Resorption_2017_KevinS-8471";"Noveg-2";"51,77";"80,85"
"Resorption_2017_KevinS-8489";"San-2";"56,07";"13,74"
"Resorption_2017_KevinS-8491";"San-2";"56,07";"13,74"
"Resorption_2017_KevinS-8492";"Orast-1";"45,84";"23,16"
"Resorption_2017_KevinS-8505";"Noveg-2";"51,77";"80,85"
"Resorption_2017_KevinS-8521";"UKSE06-325";"52,2";"-1,7"
"Resorption_2017_KevinS-8538";"Puk-2";"56,1633";"14,6806"
"Resorption_2017_KevinS-8555";"Don-0";"36,83";"-6,36"
"Resorption_2017_KevinS-8573";"Fei-0";"40,92";"-8,54"
"Resorption_2017_KevinS-8585";"Vastervik";"57,75";"16,6333"
"Resorption_2017_KevinS-8596";"Ty-1";"56,4";"-5,2"
"Resorption_2017_KevinS-8599";"Don-0";"36,83";"-6,36"
"Resorption_2017_KevinS-8618";"Kar-1";"42,3";"74,3667"
"Resorption_2017_KevinS-8620";"Fei-0";"40,92";"-8,54"
"Resorption_2017_KevinS-8622";"Vastervik";"57,75";"16,6333"
"Resorption_2017_KevinS-8637";"An-1";"51,2167";"4,4"
"Resorption_2017_KevinS-8677";"Ak-1";"48,0683";"7,62551"
"Resorption_2017_KevinS-8697";"Com-1";"49,416";"2,823"
"Resorption_2017_KevinS-8701";"TaL 03";"62,6322";"17,69"
"Resorption_2017_KevinS-8702";"Ak-1";"48,0683";"7,62551"
"Resorption_2017_KevinS-8705";"Com-1";"49,416";"2,823"
"Resorption_2017_KevinS-8750";"UKSE06-362";"51,3";"0,4"
"Resorption_2017_KevinS-8753";"UKSE06-362";"51,3";"0,4"
"Resorption_2017_KevinS-8754";"Giffo-1";"38,44";"16,13"
"Resorption_2017_KevinS-8777";"Shigu-1";"53,33";"49,48"
"Resorption_2017_KevinS-8799";"Est";"58,6656";"24,9871"
"Resorption_2017_KevinS-8827";"Ped-0";"40,74";"-3,9"
"Resorption_2017_KevinS-8829";"Shigu-1";"53,33";"49,48"
"Resorption_2017_KevinS-8852";"Bor-4";"49,4013";"16,2326"
"Resorption_2017_KevinS-8860";"Altai-5";"47,75";"88,4"
"Resorption_2017_KevinS-8880";"La-0";"52,7333";"15,2333"
"Resorption_2017_KevinS-8905";"Tottarp-2";"56,27373";"13,90045"
"Resorption_2017_KevinS-8907";"Tottarp-2";"56,27373";"13,90045"
"Resorption_2017_KevinS-8909";"Bor-4";"49,4013";"16,2326"
"Resorption_2017_KevinS-8910";"La-0";"52,7333";"15,2333"
"Resorption_2017_KevinS-8938";"Dra-0";"49,4167";"16,2667"
"Resorption_2017_KevinS-8965";"Ts-1";"41,7194";"2,93056"
"Resorption_2017_KevinS-8989";"Baa-1";"51,3333";"6,1"
"Resorption_2017_KevinS-9001";"Furni-1";"45,14";"25"
"Resorption_2017_KevinS-9002";"Dra-0";"49,4167";"16,2667"
"Resorption_2017_KevinS-9005";"Ts-1";"41,7194";"2,93056"
"Resorption_2017_KevinS-9007";"Baa-1";"51,3333";"6,1"
"Resorption_2017_KevinS-9009";"Furni-1";"45,14";"25"
"Resorption_2017_KevinS-9030";"Tsu-0";"34,43";"136,31"
"Resorption_2017_KevinS-9046";"Vim-0";"41,88";"-6,51"
"Resorption_2017_KevinS-9072";"CYR";"47,4";"0,683333"
"Resorption_2017_KevinS-9098";"Melic-1";"38,48";"16,04"
"Resorption_2017_KevinS-9101";"Tsu-0";"34,43";"136,31"
"Resorption_2017_KevinS-9120";"Rhen-1";"51,9667";"5,56667"
"Resorption_2017_KevinS-9142";"Est";"58,6656";"24,9871"
"Resorption_2017_KevinS-9145";"Rhen-1";"51,9667";"5,56667"
"Resorption_2017_KevinS-9147";"Est";"58,6656";"24,9871"
"Resorption_2017_KevinS-9172";"Coa-0";"38,45";"-7,5"
"Resorption_2017_KevinS-9213";"La-0";"52,7333";"15,2333"
"Resorption_2017_KevinS-9256";"Ei-2";"50,3";"6,3"
"Resorption_2017_KevinS-9259";"Giffo-1";"38,44";"16,13"
"Resorption_2017_KevinS-9260";"La-0";"52,7333";"15,2333"
"Resorption_2017_KevinS-9262";"Se-0";"38,3333";"-3,53333"
"Resorption_2017_KevinS-9264";"Ei-2";"50,3";"6,3"
"Resorption_2017_KevinS-9291";"Van-0";"49,2655";"-123,206"
"Resorption_2017_KevinS-9306";"Fei-0";"40,92";"-8,54"
"Resorption_2017_KevinS-9328";"Is-0";"50,5";"7,5"
"Resorption_2017_KevinS-9330";"Fei-0";"40,92";"-8,54"
"Resorption_2017_KevinS-9376";"T480";"55,7989";"13,1206"
"Resorption_2017_KevinS-9398";"Faneronemi-3";"37,07";"22,04"
"Resorption_2017_KevinS-9422";"Coc-1";"42,31";"3,19"
"Resorption_2017_KevinS-9425";"Cvi-0";"15,1111";"-23,6167"
"Resorption_2017_KevinS-9427";"T480";"55,7989";"13,1206"
"Resorption_2017_KevinS-9429";"Faneronemi-3";"37,07";"22,04"
"Resorption_2017_KevinS-9431";"Coc-1";"42,31";"3,19"
"Resorption_2017_KevinS-9471";"Aitba-1";"31,48";"-7,45"
"Resorption_2017_KevinS-9496";"Erg2-6";"48,5";"8,8"
"Resorption_2017_KevinS-9509";"Pal-0";"41,34";"0,99"
"Resorption_2017_KevinS-9512";"Aitba-1";"31,48";"-7,45"
"Resorption_2017_KevinS-9515";"Erg2-6";"48,5";"8,8"
"Resorption_2017_KevinS-9539";"Ost-0";"60,25";"18,37"
"Resorption_2017_KevinS-9554";"Vastervik";"57,75";"16,6333"
"Resorption_2017_KevinS-9573";"Mz-0";"50,3";"8,3"
"Resorption_2017_KevinS-9590";"UKSE06-325";"52,2";"-1,7"
"Resorption_2017_KevinS-9593";"Ost-0";"60,25";"18,37"
"Resorption_2017_KevinS-9595";"Vastervik";"57,75";"16,6333"
"Resorption_2017_KevinS-9596";"Mz-0";"50,3";"8,3"
"Resorption_2017_KevinS-9604";"Ara-4";"41,7";"-3,68"
"Resorption_2017_KevinS-9614";"Ldd-0";"41,58";"-4,71"
"Resorption_2017_KevinS-9750";"kan1";"";""
"Resorption_2017_KevinS-9797";"kan1";"";""
"Resorption_2017_KevinS-9865";"kan1";"";""
"Resorption_2017_KevinS-9897";"kan1";"";""
"Resorption_2017_KevinS-9928";"Ulies-1";"45,95";"22,62"
"Resorption_2017_KevinS-9955";"Dra-0";"49,4167";"16,2667"
"Resorption_2017_KevinS-9980";"Aitba-1";"31,48";"-7,45"
"Resorption_2017_KevinS-9982";"Cum-1";"38,07";"-6,66"
"Resorption_2017_KevinS-9985";"Ulies-1";"45,95";"22,62"
"Resorption_2017_KevinS-9986";"Dra-0";"49,4167";"16,2667"
"Resorption_2017_KevinS-10012";"Melic-1";"38,48";"16,04"
"Resorption_2017_KevinS-10032";"Stw-0";"52";"36"
"Resorption_2017_KevinS-10055";"Stw-0";"52";"36"
"Resorption_2017_KevinS-10066";"Altai-5";"47,75";"88,4"
"Resorption_2017_KevinS-10069";"Melic-1";"38,48";"16,04"
"Resorption_2017_KevinS-10070";"Stw-0";"52";"36"
"Resorption_2017_KevinS-10073";"Stw-0";"52";"36"
"Resorption_2017_KevinS-10099";"Wa-1";"52,3";"21"
"Resorption_2017_KevinS-10121";"Per-1";"58";"56,3167"
"Resorption_2017_KevinS-10157";"La-0";"52,7333";"15,2333"
"Resorption_2017_KevinS-10179";"Col-0";"38,3";"-92,3"
"Resorption_2017_KevinS-10181";"Per-1";"58";"56,3167"
"Resorption_2017_KevinS-10183";"Kz-13";"49,5";"73,1"
"Resorption_2017_KevinS-10184";"La-0";"52,7333";"15,2333"
"Resorption_2017_KevinS-10200";"Pal-0";"41,34";"0,99"
"Resorption_2017_KevinS-10224";"Ms-0";"55,7522";"37,6322"
"Resorption_2017_KevinS-10236";"Kastel-1";"44,6419";"34,3814"
"Resorption_2017_KevinS-10253";"Vdm-0";"42,04";"1,01"
"Resorption_2017_KevinS-10255";"Vdm-0";"42,04";"1,01"
"Resorption_2017_KevinS-10257";"Pal-0";"41,34";"0,99"
"Resorption_2017_KevinS-10259";"Ms-0";"55,7522";"37,6322"
"Resorption_2017_KevinS-10261";"Kastel-1";"44,6419";"34,3814"
"Resorption_2017_KevinS-10282";"Bran-1";"45,57";"25,42"
"Resorption_2017_KevinS-10303";"Vdm-0";"42,04";"1,01"
"Resorption_2017_KevinS-10328";"Gu-0";"50,3";"8"
"Resorption_2017_KevinS-10340";"Pal-0";"41,34";"0,99"
"Resorption_2017_KevinS-10356";"UKSE06-325";"52,2";"-1,7"
"Resorption_2017_KevinS-10359";"Bran-1";"45,57";"25,42"
"Resorption_2017_KevinS-10360";"Vdm-0";"42,04";"1,01"
"Resorption_2017_KevinS-10362";"Gu-0";"50,3";"8"
"Resorption_2017_KevinS-10387";"T480";"55,7989";"13,1206"
"Resorption_2017_KevinS-10409";"Sorbo";"38,35";"68,48"
"Resorption_2017_KevinS-10431";"Ag-0";"45";"1,3"
"Resorption_2017_KevinS-10452";"MAR2-3";"47,35";"3,93333"
"Resorption_2017_KevinS-10455";"T480";"55,7989";"13,1206"
"Resorption_2017_KevinS-10457";"Sorbo";"38,35";"68,48"
"Resorption_2017_KevinS-10458";"Ag-0";"45";"1,3"
"Resorption_2017_KevinS-10476";"An-1";"51,2167";"4,4"
"Resorption_2017_KevinS-10500";"Coa-0";"38,45";"-7,5"
"Resorption_2017_KevinS-10520";"Pig-1";"42,72";"-3,44"
"Resorption_2017_KevinS-10539";"Ove-0";"53,3422";"8,42255"
"Resorption_2017_KevinS-10560";"Orast-1";"45,84";"23,16"
"Resorption_2017_KevinS-10562";"Orast-1";"45,84";"23,16"
"Resorption_2017_KevinS-10565";"An-1";"51,2167";"4,4"
"Resorption_2017_KevinS-10566";"Coa-0";"38,45";"-7,5"
"Resorption_2017_KevinS-10571";"Pig-1";"42,72";"-3,44"
"Resorption_2017_KevinS-10573";"Ove-0";"53,3422";"8,42255"
"Resorption_2017_KevinS-10593";"Vinslov";"56,1";"13,9167"
"Resorption_2017_KevinS-10621";"Ler-0";"47,984";"10,8719"
"Resorption_2017_KevinS-10638";"Petergof";"59";"29"
"Resorption_2017_KevinS-10654";"Tur-4";"57,6511";"14,8043"
"Resorption_2017_KevinS-10656";"Tur-4";"57,6511";"14,8043"
"Resorption_2017_KevinS-10659";"Vinslov";"56,1";"13,9167"
"Resorption_2017_KevinS-10661";"Ler-0";"47,984";"10,8719"
"Resorption_2017_KevinS-10685";"Mur-0";"41,67";"2"
"Resorption_2017_KevinS-10686";"Petergof";"59";"29"
"Resorption_2017_KevinS-10714";"Ara-1";"37,29";"71,3"
"Resorption_2017_KevinS-10734";"Ei-2";"50,3";"6,3"
"Resorption_2017_KevinS-10761";"Wei-0";"47,25";"8,26"
"Resorption_2017_KevinS-10784";"Ak-1";"48,0683";"7,62551"
"Resorption_2017_KevinS-10786";"Ak-1";"48,0683";"7,62551"
"Resorption_2017_KevinS-10788";"Ara-1";"37,29";"71,3"
