Identification;idExp;Main_contributor;IndOut;Exp_location;Condition;Treatment;Genotype;Genetic_group;Plant_Stage;Leaf_Stage;Type_Sample;Measurement;Leaf_Status;Date;SLA_mm2_mg;LDMC_mg_g;Thickness_microm;CSR_C;CSR_S;CSR_R;LNC_perc;LCC_perc;RWC_perc;SA_ng_gFW;JA_ng_gFW;IAA_ng_gFW;ABA_ng_gFW;CMLX_ng_gFW;Progoitrin_Peakarea_mg;Epiprogoitrin_Peakarea_mg;Sinigrin_Peakarea_mg;Glucoraphanin_Peakarea_mg;Glucoraphenin_Peakarea_mg;Glucosilbin_Peakarea_mg;Glucopin_Peakarea_mg;Glucoerucin_Peakarea_mg;Glucobrassicin_Peakarea_mg;X8MSO_Peakarea_mg;Isobutyl_Peakarea_mg;Butyl_Peakarea_mg;X5MTP_Peakarea_mg;Neoglucobrassicin_Peak1_Peakarea_mg;Neoglucobrassicin_Peak2_Peakarea_mg;Hexyl_Peakarea_mg;Glucoalysiin_Peakarea_mg;X3MTP_Peakarea_mg;Glucosturtiin_Peakarea_mg;X7MTH_Peakarea_mg;X6MSH_Peakarea_mg;X8MTO_Peakarea_mg;X7MSH_Peakarea_mg;pCoumaricAcid_Peakarea_mg;Succit_Peakarea_mg;Malat_Peakarea_mg;Citrat_Peakarea_mg;Fumarat_Peakarea_mg;Cyanidin_rhamnoside_Peakarea_mg;Kaempherol_xylosyl_rhamnoside_Peakarea_mg;Kaempherol_rutinoside_Peakarea_mg;Kaempherol_glucosyl_rhamnosyl_glucoside_Peakarea_mg;Apigenin_rutinoside_Peakarea_mg;Quercetin_glucoside_Peakarea_mg;Cyanidin_sophorosid_glucoside_Peakarea_mg;Pelargonidin_sambubioside_Peakarea_mg;Pelargonidin_cumaroyl_diglucoside_glucoside_Peakarea_mg;Prenyl_ringenin_Peakarea_mg;mCoumaricAcid_Peakarea_mg;Dihydro_caffeoyl_glucuronide_Peakarea_mg;CaffeicAcid_Peakarea_mg;ChlorogenicAcid_Peakarea_mg;Epigallocatechin_Peakarea_mg;Fructose_micromol_gFW;Galactose_micromol_gFW;Glucose_micromol_gFW;Maltose_micromol_gFW;Melezitose_micromol_gFW;delta13C;delta15N;Xylose_micromol_gFW;Arabinose_micromol_gFW;Ribose_micromol_gFW;Rhamnose_micromol_gFW;Fucose_micromol_gFW;Mannose_micromol_gFW;Inositol_micromol_gFW;Sucrose_micromol_gFW;Cellobiose_micromol_gFW;Trehalose_micromol_gFW;Palatinose_micromol_gFW;Melibiose_micromol_gFW;Isomaltose_micromol_gFW;Raffinose_micromol_gFW;Plant_Growth_rate;Mannose_Xylose_micromol_gFW;Plant_Lifespan
PlastEdge_2019-1476;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Pi-0;central_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113
PlastEdge_2019-1488;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Com-1;western_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;122
PlastEdge_2019-1500;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Kulturen-1;south_sweden;Vegetative;Mature leaf;Living leaf;;attached;;97.11714476;52.71966527;195.3131346;5.75822071;0;94.24177929;NA;NA;73.0565371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;122
PlastEdge_2019-1512;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;TaL 03;north_sweden;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;122
PlastEdge_2019-1524;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Tur-4;south_sweden;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;136
PlastEdge_2019-40;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;Controle;In-0;central_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103
PlastEdge_2019-1225;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;Controle;In-0;central_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102
PlastEdge_2019-1535;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Rennes-1;western_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113
PlastEdge_2019-1430;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Vis-0;relict;Vegetative;Mature leaf;Living leaf;;attached;;58.14849212;69.28327645;248.2179161;7.02409551;0;92.97590449;NA;NA;90.46571324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102
PlastEdge_2019-1442;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Pi-0;central_europe;Vegetative;Mature leaf;Living leaf;;attached;;50.46600214;82.48062016;240.242136;13.70233135;0;86.29766865;NA;NA;80.56775938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113
PlastEdge_2019-1465;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ra-0;western_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113
PlastEdge_2019-1477;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Eden-1;north_sweden;Vegetative;Mature leaf;Living leaf;;attached;;55.70213308;68.61167002;261.6556899;10.37377493;0;89.62622507;NA;NA;91.3588248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;122
PlastEdge_2019-1489;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ts-1;spain;Vegetative;Mature leaf;Living leaf;;attached;;62.02180236;74.67105263;215.9252065;12.77032414;0;87.22967586;NA;NA;85.60255954;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97
PlastEdge_2019-1501;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Cdm-0;spain;Vegetative;Mature leaf;Living leaf;;attached;;78.31127386;64.05451448;199.3544653;11.86591158;0;88.13408842;NA;NA;85.98471059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102
PlastEdge_2019-1513;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ei-2;germany;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;117
PlastEdge_2019-1525;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Coa-0;spain;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91
PlastEdge_2019-1121;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;Controle;TBO 01;north_sweden;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;112
PlastEdge_2019-1536;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;San-2;north_sweden;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;129
PlastEdge_2019-1431;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Rennes-1;western_europe;Vegetative;Mature leaf;Living leaf;;attached;;55.63492504;86.82352941;207.021312;10.95371698;0;89.04628302;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113
PlastEdge_2019-1443;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;An-1;admixed;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102
PlastEdge_2019-1454;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Cum-1;spain;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102
PlastEdge_2019-1466;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ler-0;admixed;Vegetative;Mature leaf;Living leaf;;attached;;65.18678193;78.38541667;195.7064715;9.839240805;0;90.16075919;NA;NA;88.69737214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113
PlastEdge_2019-1478;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Coa-0;spain;Vegetative;Mature leaf;Living leaf;;attached;;72.55625264;62.31671554;221.1671392;12.60262604;0;87.39737396;NA;NA;85.14464425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97
PlastEdge_2019-1490;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;TaL 03;north_sweden;Vegetative;Mature leaf;Living leaf;;attached;;65.05973549;72.82608696;211.0574717;10.58544543;0;89.41455457;NA;NA;90.15240328;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;117
PlastEdge_2019-1502;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ped-0;relict;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;143
PlastEdge_2019-1514;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Coa-0;spain;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94
PlastEdge_2019-1526;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Coa-0;spain;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94
PlastEdge_2019-1133;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;Controle;Rennes-1;western_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;109
PlastEdge_2019-1537;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Or-1;south_sweden;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;136
PlastEdge_2019-1432;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Gua-1;spain;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102
PlastEdge_2019-1444;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ag-0;western_europe;Vegetative;Mature leaf;Living leaf;;attached;;68.02153387;60.25917927;243.9665961;9.425425546;0;90.57457445;NA;NA;85.75040221;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;119
PlastEdge_2019-1455;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ts-1;spain;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PlastEdge_2019-1467;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Pi-0;central_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PlastEdge_2019-1479;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Pi-0;central_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113
PlastEdge_2019-1491;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;In-0;central_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102
PlastEdge_2019-1503;PlastEdge;Aurelien Estarague;Indoor;CEFE, Montpellier, France;Greenhouse;HightTemperature;Ra-0;western_europe;Vegetative;Mature leaf;Living leaf;;attached;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
